CustomerID,TotalOrders,TotalRevenue,CustomerFullName
11724,5,210.09,Jason Carter
11725,2,123.91,Jose K Li
11726,2,223.44,Micah R Liang
11727,2,5962.24,Benjamin Taylor
11728,2,109.97,Logan H White
11729,2,159.96,Caleb Campbell
11730,2,134.46,Emma Torres
11731,2,121.44999999999999,Tanya H Gill
11732,2,173.47,Erick Sanchez
11733,2,194.98000000000002,Kristi J Schmidt
11734,2,135.78,Omar J Chen
11735,2,109.97,Sydney K Gray
11736,2,166.45,Sebastian Sanchez
11737,2,77.27000000000001,Megan A Martin
11738,5,331.68,Elijah Alexander
11739,2,4758.030000000001,Aaron L King
11740,5,384.09,Jan M Hall
11741,2,6079.24,Tamara L Chander
11742,2,5915.54,Edward Lewis
11743,2,5898.26,Chase E Kelly
11744,2,72.28,Stephanie D Campbell
11745,2,5948.23,Allison Gonzalez
11746,2,77.27000000000001,Seth Brooks
11747,2,115.96000000000001,Destiny Davis
11748,5,131.54,Blake Hill
11749,3,47.92,Eduardo C Jackson
11750,3,8148.02,Latoya A She
11751,3,8215.02,Victoria Gonzales
11752,3,137.87,Lauren Bryant
11753,3,47.92,Felicia J Ortega
11754,3,8163.53,Janet L Ortega
11755,3,46.25,Willie J Pal
11756,3,8078.0199999999995,Linda C Ortega
11757,3,58.05,Vincent L Cai
11758,3,58.05,Colin Yuan
11759,3,8054.049999999999,Dawn L Nath
11760,3,274.92,Melody R Moreno
11761,3,8149.49,Edgar Mehta
11762,3,8228.01,Randall R Gomez
11763,3,76.65,Ross R Fernandez
11764,3,8129.02,Jessie R Ramos
11765,3,8143.03,Marc Torres
11766,3,8280.48,Candace M Raman
11767,3,8319.51,Meagan Madan
11768,3,8139.039999999999,Clayton Nara
11769,5,478.95,Haley L Hernandez
11770,2,77.27000000000001,Peter T Nara
11771,2,94.47999999999999,Isaac D Rivera
11772,2,5913.24,Cameron M Moore
11773,2,5983.74,Gavin E Diaz
11774,2,5900.55,Emma Sanchez
11775,2,5913.25,Sierra Roberts
11776,2,6079.24,Seth A Mitchell
11777,2,5915.530000000001,Miranda Long
11778,2,5873.26,Haley A Henderson
11779,2,5873.26,Sarah P Jackson
11780,2,5973.24,Jessica K Alexander
11781,2,134.46,Carlos Gray
11782,2,151.75,Barbara K Jai
11783,2,109.97,Sara A Mitchell
11784,5,272.69,Jose Turner
11785,2,74.98,Theodore D Diaz
11786,2,126.96000000000001,Ian G Murphy
11787,2,109.97,Jerry Nath
11788,2,255.27,Destiny A James
11789,2,72.28,Bailey Phillips
11790,2,146.95,Timothy C Gonzalez
11791,2,119.98,Chase D Morgan
11792,2,119.98,Alexia J Perry
11793,2,101.96000000000001,Xavier G Rogers
11794,2,77.27000000000001,Lauren Ross
11795,2,74.98,Nicole Thomas
11796,2,5995.2,Isabel C Jenkins
11797,2,5972.73,Devin R Coleman
11798,2,5953.25,Brendan Q Chande
11799,2,5921.1900000000005,Jessie B Wang
11800,2,77.27000000000001,Jennifer M Baker
11801,2,87.28,Aaron J Sharma
11802,5,215.29000000000002,Madison A Taylor
11803,2,229.95,Jan L Hernandez
11804,2,133.96,Haley M Turner
11805,2,128.97,Richard M Green
11806,2,96.27000000000001,Jennifer S Stewart
11807,2,153.46,Lucas Baker
11808,5,610.19,James Parker
11809,2,5929.23,Juan Gray
11810,2,5973.24,Antonio K Washington
11811,2,5898.26,Abigail C Brooks
11812,2,5900.55,Andrew N Rodriguez
11813,2,5953.25,Mary Patterson
11814,2,101.25999999999999,Dalton L Morgan
11815,2,5948.24,Hannah J Patterson
11816,2,5933.25,Joe A Torres
11817,2,5898.26,Morgan C Miller
11818,2,5954.219999999999,Daniel C Garcia
11819,2,96.27000000000001,Jose Lal
11820,5,232.70999999999998,Katelyn Lopez
11821,2,151.43,Austin Johnson
11822,2,87.28,Rohinton H Wadia
11823,5,262.42,Morgan Turner
11824,5,240.01,Jill C Martin
11825,2,5900.55,Aimee She
11826,2,5898.26,Jessie J Alonso
11827,5,512.47,Sara M Baker
11828,2,93.98,Katherine Martinez
11829,2,130.94,Sophia Campbell
11830,2,5930.23,Taylor N Garcia
11831,2,5933.25,Christian Ross
11832,2,124.97,Zoe Murphy
11833,5,240.01,Oscar G Price
11834,2,5908.25,Fernando M Flores
11835,2,4772.3,Elijah M Russell
11836,2,69.99000000000001,Garrett Travers
11837,2,5923.23,Haley Alexander
11838,2,135.21,Justin J Rodriguez
11839,2,5955.23,Tyler Brown
11840,2,87.28,Julian D Patterson
11841,5,307.97,Sean Nelson
11842,2,98.97,Justin Wilson
11843,2,116.76,Christy Nara
11844,2,124.97,Michele J Alvarez
11845,4,197.2,Natalie A Jones
11846,2,84.99000000000001,Savannah A Reed
11847,2,124.97,Cassidy Diaz
11848,2,92.27000000000001,Joshua C Lewis
11849,2,257.97,Faith C Reed
11850,2,149.46,Brooke C Ramirez
11851,2,84.99000000000001,Jada Mitchell
11852,2,124.97,Kyle M Russell
11853,2,89.98,Grace Jones
11854,2,5985.2,Jason K Mitchell
11855,2,89.98,Christian Walker
11856,2,133.96,Seth M Hernandez
11857,2,124.97,Isabella Young
11858,2,84.99000000000001,Jordan A Coleman
11859,2,72.28,Blake J Garcia
11860,2,69.99000000000001,Nicole Walker
11861,5,286.3,Katherine Carter
11862,2,209.23,Olivia Peterson
11863,2,47.940000000000005,Jessica Wood
11864,2,47.940000000000005,Elizabeth W Thompson
11865,2,114.92,Chloe R Rivera
11866,2,42.95,Lucas L Scott
11867,2,82.93,Nathaniel C James
11868,5,247.01,Jessica M Peterson
11869,5,269.08,Kaitlyn A Adams
11870,2,242.27,Jillian Garcia
11871,2,69.99000000000001,Dalton L Bennett
11872,2,5948.24,Faith L Patterson
11873,2,5923.23,Ryan Zhang
11874,2,72.21000000000001,Adrian Bell
11875,5,292.7,Jonathan Brown
11876,2,82.93,Madison L White
11877,2,42.95,Alexis Diaz
11878,2,82.93,Christine Nara
11879,2,107.42,Edgar Sai
11880,2,50.230000000000004,Melissa Sanchez
11881,2,148.39999999999998,Richard T Mitchell
11882,2,47.940000000000005,Patrick L Stewart
11883,2,77.27000000000001,Hannah C Anderson
11884,2,109.97,Latoya S Shen
11885,2,5900.55,Kurt Sharma
11886,2,5897.530000000001,Katelyn Parker
11887,2,82.93,Joseph White
11888,1,2376.96,Aaron N Ross
11889,2,50.230000000000004,Blake Patterson
11890,2,130.44,Whitney Lopez
11891,2,109.97,Jamie E Liang
11892,3,8119.03,Julio M Ortega
11893,3,8123.03,Orlando J Carlson
11894,3,8223.0,Ann Gonzalez
11895,3,8149.039999999999,Dustin Chander
11896,3,8117.969999999999,Frank Carlson
11897,3,8203.02,Orlando I Ashe
11898,3,8179.03,Angela T Henderson
11899,3,8189.5,Brenda Perez
11900,3,8257.01,Byron Carlson
11901,3,8248.01,Stacy Alvarez
11902,3,63.040000000000006,Drew Pal
11903,3,8108.039999999999,Kate L Raji
11904,3,8214.5,Kaylee Cook
11905,3,8155.98,Isaiah Ramirez
11906,3,8151.0,Gabriella Sanders
11907,3,8135.33,Sarah Garcia
11908,3,8079.049999999999,Rafael A Tang
11909,3,8105.3099999999995,Nichole M She
11910,3,8113.03,Jaclyn F Zheng
11911,3,62.459999999999994,Rachael D Kapoor
11912,3,8095.32,Rachael Sai
11913,3,41.26,Rebecca A. Robinson
11914,3,8165.959999999999,Meagan M Rana
11915,3,8143.0,Philip P Carlson
11916,3,8178.51,Joe D Rana
11917,3,8121.33,Roy R Sanz
11918,3,8204.99,Kaylee L Hill
11919,3,8171.52,Warren Andersen
11920,3,8156.32,Adrienne Gomez
11921,3,63.24,Gilbert Zhu
11922,5,275.5,James Davis
11923,2,42.95,Sarah Bryant
11924,2,5897.23,Ian C Long
11925,2,5968.23,Ashlee Jai
11926,2,47.940000000000005,Eduardo Foster
11927,2,51.94,Nicole D Murphy
11928,2,47.940000000000005,Isabella M Morris
11929,3,4965.78,Virginia Gonzalez
11930,3,5035.8099999999995,Jaclyn M Nara
11931,2,234.44,Marcus M Adams
11932,2,136.25,Elizabeth Coleman
11933,2,5933.26,Mathew Rubio
11934,2,5994.719999999999,Justin L Shan
11935,1,35.0,Jessica Taylor
11936,1,42.28,Hunter S Clark
11937,2,5888.24,Devin Perez
11938,2,42.95,Seth D Alexander
11939,2,5976.74,Kevin C Washington
11940,2,69.99000000000001,Tyler E Miller
11941,2,108.96000000000001,Adam L Roberts
11942,3,4792.29,George L Gonzalez
11943,3,4734.29,Dawn E Huang
11944,3,4776.2699999999995,Rachael M Rodriguez
11945,2,5910.55,Dennis Huang
11946,3,4697.3099999999995,Brandy Saunders
11947,3,4747.3,Jenny R Zheng
11948,2,82.26,Tasha E Xu
11949,2,69.99000000000001,Julia W Brooks
11950,2,109.97,Jordan Carter
11951,3,63.519999999999996,Lacey J Huang
11952,3,8169.0,Dorothy B. Robinson
11953,2,65.25,Courtney D Wright
11954,2,5910.55,Joseph M Garcia
11955,2,5953.25,Gabriel L Green
11956,2,5873.26,Alexandria Sandberg
11957,2,91.25,Courtney Hernandez
11958,2,159.96,Dylan D Lal
11959,2,138.48,Elizabeth K Davis
11960,2,74.98,Ana Griffin
11961,2,72.28,Anne A Alvarez
11962,2,102.97,Alexandra Roberts
11963,3,8068.03,Antonio G Patterson
11964,3,8173.53,Sharon Salavaria
11965,3,118.74,Katie B She
11966,3,55.76,Rafael Black
11967,3,8153.0199999999995,Latasha Munoz
11968,3,8079.049999999999,Kelsey G Becker
11969,3,8173.0199999999995,Randy S Xu
11970,2,109.97,Bailey Collins
11971,2,134.46,Amanda P Adams
11972,2,65.25,Katherine K Williams
11973,2,88.96000000000001,Caroline Barnes
11974,2,113.45,Randy W Sun
11975,2,208.96,Destiny B Garcia
11976,3,8087.3099999999995,Audrey Ramos
11977,3,8212.5,Bonnie Jai
11978,2,74.98,Jackson Washington
11979,2,4813.76,Christopher Johnson
11980,2,108.46,Kimberly Richardson
11981,2,119.76,Alexandria Howard
11982,2,105.25999999999999,Alexandra Foster
11983,2,5873.26,Cheryl Ortega
11984,2,4730.32,Alex Campbell
11985,2,89.98,Melanie A Hughes
11986,3,8245.23,Max M Alvarez
11987,3,279.23,Diane D Vazquez
11988,3,8078.0199999999995,Kathryn Chapman
11989,3,8139.53,Kara Anand
11990,3,8164.01,Joanna J Vazquez
11991,3,8128.0199999999995,Frederick Martinez
11992,3,8123.03,Tonya Chande
11993,3,8131.32,Rosa I Wang
11994,3,8169.03,Leah Hu
11995,3,8249.01,Kelvin A Carson
11996,3,7058.7,Veronica Srini
11997,3,7029.78,Kristina Kapoor
11998,3,6962.099999999999,Donna Sharma
11999,3,7043.2699999999995,Johnny Shan
12000,3,8183.0,Ashley Russell
12001,3,8113.01,Shannon Yang
12002,3,8145.33,Adriana A Lopez
12003,3,8256.5,Audrey V Munoz
12004,3,8114.039999999999,Jarrod E Suri
12005,3,6984.8099999999995,Gilbert C Shen
12006,3,144.74,Richard Blue
12007,3,7023.78,Shannon Sun
12008,3,80.25,Sharon Yuan
12009,3,8195.5,Ann Martinez
12010,3,8203.5,Max E Serrano
12011,3,4735.8099999999995,Morgan E Johnson
12012,3,73.96,Monica Schmidt
12013,2,3949.97,Kayla Lewis
12014,2,3949.97,Devin J Sanders
12015,1,61.97,Jacob K White
12016,2,5913.24,Meredith Serrano
12017,1,2339.97,David E Simmons
12018,2,6011.74,Devin K Henderson
12019,1,74.98,Gabrielle Cox
12020,1,804.47,Olivia Rogers
12021,2,4043.46,Deborah Yuan
12022,2,136.25,Jose Wright
12023,2,5933.26,Fernando I Johnson
12024,2,83.97,Samuel Edwards
12025,2,5910.55,Logan A Diaz
12026,2,5976.74,Lucas Flores
12027,2,5913.24,Haley E Wood
12028,1,39.99,Sarah E Lewis
12029,1,54.97,Damien Hu
12030,2,5970.23,Ana Washington
12031,1,769.49,Logan H Jai
12032,1,614.96,Tyler A Taylor
12033,2,5949.23,Kristen A Guo
12034,3,74.54,Julian Long
12035,3,81.24,Gerald B Prasad
12036,3,69.55,Summer Lopez
12037,3,7107.099999999999,Patricia Chapman
12038,3,91.75,George R Vance
12039,3,8213.0,Ricardo C Nath
12040,2,51.27,Richard Torres
12041,2,5998.23,Seth Martin
12042,2,5975.23,Alex M Carter
12043,2,103.97,Carson L Patterson
12044,2,105.94999999999999,Madeline G Lopez
12045,2,65.97,Luis A Russell
12046,2,43.99,Alexa Cook
12047,2,43.99,Alexandra Davis
12048,2,133.96,Kayla L Coleman
12049,2,171.44,Angela Russell
12050,2,6023.73,Aaron M Young
12051,2,89.98,Isaiah E Scott
12052,2,5935.55,Makayla R Ward
12053,2,5973.24,Cedric A Gao
12054,5,402.53,Luke Diaz
12055,4,104.19,Arianna C Richardson
12056,4,253.9,Ian Ward
12057,2,87.28,Madeline M Collins
12058,2,5936.2,Chloe E Nelson
12059,2,5930.23,Jason L Jenkins
12060,2,4811.54,Andrew T Wedge
12061,4,140.17000000000002,Bryce Brooks
12062,2,87.28,Edward H Long
12063,2,84.99000000000001,Xavier Martinez
12064,2,122.42,John D White
12065,2,92.27000000000001,Isaiah A Collins
12066,2,84.99000000000001,Wyatt L Powell
12067,2,133.96,Aaron Bryant
12068,2,93.97999999999999,Maria L Jenkins
12069,2,5897.530000000001,Garrett S Kelly
12070,2,84.99000000000001,Luke J Ross
12071,2,5973.24,Robert Robinson
12072,2,5951.18,Tristan Ross
12073,2,133.96,Thomas G Rodriguez
12074,4,261.38,Megan R Jenkins
12075,2,5933.26,Cameron Griffin
12076,2,5873.26,Chloe W Washington
12077,4,174.68,Nicole M Sandberg
12078,2,5975.23,Jose W Edwards
12079,2,6008.2,Nathaniel Cooper
12080,1,2354.99,Grace Sanchez
12081,1,2366.96,Kaitlyn A Perez
12082,2,5913.24,Lauren Sanchez
12083,2,5993.26,Kayla Alexander
12084,2,5985.21,Aidan O Perry
12085,2,108.46,Tyler Rodriguez
12086,1,2294.99,Emily R Clark
12087,2,92.27000000000001,Sean Cook
12088,2,170.94,Lauren E Thompson
12089,2,4710.03,Nathaniel Richardson
12090,1,2350.96,Savannah M Carter
12091,2,83.97,Eddie Munoz
12092,2,51.27,Austin L White
12093,2,46.28,Levi Chandra
12094,2,5962.52,Bailey A Bailey
12095,2,56.93,Austin K Griffin
12096,2,5900.55,Caitlin Brooks
12097,4,238.2,Sean L Allen
12098,2,83.97,Grace L Clark
12099,2,43.99,Sydney Hall
12100,2,129.47,Jon Sun
12101,2,92.27000000000001,Logan Patterson
12102,2,5903.1900000000005,Devin K Simmons
12103,2,5997.73,Chloe C White
12104,2,5908.25,Mariah J Ross
12105,2,5993.26,Abigail R Foster
12106,4,169.54,Isaiah Baker
12107,4,222.23,Nathan M Gonzales
12108,2,5946.2,James C Walker
12109,2,5930.23,Morgan W Foster
12110,2,5888.24,Bianca Y Guo
12111,2,194.98000000000002,Jacqueline Gonzales
12112,2,5930.23,Arianna Henderson
12113,2,4737.53,Nathan B Hughes
12114,2,4719.02,Charles I Richardson
12115,2,89.98,Chloe R Richardson
12116,2,5933.25,Amanda E Gray
12117,2,159.99,Cameron Yang
12118,2,6004.2,Miguel L Sanchez
12119,2,162.28,Keith L Raje
12120,2,5908.26,Xavier D Simmons
12121,2,5946.2,Logan H Wilson
12122,2,4814.04,Destiny W Coleman
12123,4,5837.8382,Wesley A Liang
12124,5,13195.64,Brandi D Gill
12125,4,8595.4096,Diana Ortega
12126,2,81.76,Tammy Raman
12127,1,34.99,Grace Davis
12128,4,8681.1082,Kristy E Munoz
12129,4,8557.409599999999,Wendy V Alvarez
12130,4,7987.9096,Suzanne Zhou
12131,5,13265.99,Randall M Dominguez
12132,5,13294.27,Kaitlyn J Henderson
12133,4,5830.6796,Colleen C Xie
12134,2,97.44999999999999,Hector L Alonso
12135,2,84.99000000000001,Fernando W Taylor
12136,4,181.71,Blake Turner
12137,2,92.27000000000001,Jack Green
12138,2,119.91,Colin Jai
12139,2,102.93,Franklin Yang
12140,4,118.17,Oscar A Russell
12141,2,5979.219999999999,Kaitlyn B Lee
12142,2,5945.21,Gabriella Torres
12143,2,5993.26,Logan K Turner
12144,2,50.230000000000004,Kelly Jenkins
12145,2,132.92,Brandon Butler
12146,2,227.42000000000002,Xavier Thomas
12147,4,271.45,Taylor Patterson
12148,2,82.93,Gabrielle A Morris
12149,2,82.93,Bailey A Scott
12150,2,42.95,Logan M Wang
12151,2,5895.24,Steven M Kelly
12152,2,5937.73,Adrian K Ramirez
12153,2,5938.23,Kaitlyn M Bailey
12154,2,4798.53,Hailey M Adams
12155,2,5930.23,Gabriella Lopez
12156,2,5920.24,Bonnie Raji
12157,2,42.95,William White
12158,4,202.2,Kyle Phillips
12159,4,258.89,Kaitlyn A Scott
12160,2,5945.23,Jaclyn Zhang
12161,2,206.94,Alexandria Rogers
12162,2,5913.24,Luke A Mitchell
12163,2,5944.73,Aaron V Wang
12164,2,5908.26,Noah E Butler
12165,4,280.64,Caleb S Flores
12166,4,162.22,Jared J Rogers
12167,2,5975.23,Sebastian E Stewart
12168,2,72.88000000000001,Hunter Jackson
12169,2,5948.24,Abigail Howard
12170,2,5908.26,Sara T Reed
12171,2,5983.74,Alyssa E Cooper
12172,2,5930.23,Eduardo E Alexander
12173,2,5929.23,Dalton L Edwards
12174,2,5873.26,Charles Phillips
12175,2,155.0,Luke A Powell
12176,2,162.28,Cody A James
12177,2,4811.5,Kevin S Campbell
12178,2,5933.25,Ethan Shan
12179,2,5913.24,Alexis M Jones
12180,2,5930.23,Holly L Mehta
12181,2,5958.74,Katelyn A Sanders
12182,4,87.25,Erin Torres
12183,4,228.42000000000002,Emily Robinson
12184,2,5875.55,Isaiah R Perez
12185,2,50.230000000000004,Kaitlyn R Patterson
12186,2,5913.24,Bryant P Srini
12187,2,5908.25,Ruben Subram
12188,2,5933.25,Ashley J Thomas
12189,2,5950.23,Sophia Wright
12190,2,5890.530000000001,Justin Gonzales
12191,2,245.47,Melissa Washington
12192,2,159.99,Jocelyn G Hayes
12193,2,4833.03,Caleb M Simmons
12194,2,82.93,Destiny E Foster
12195,2,124.41,Erin Morris
12196,4,159.93,Alexis A Miller
12197,2,47.940000000000005,Adam W Hernandez
12198,2,5969.7,Noah Scott
12199,2,194.98000000000002,Christina Richardson
12200,2,5935.55,Rafael B Sharma
12201,2,58.18,Mindy D Yuan
12202,4,171.47,Xavier A Ross
12203,4,200.19,Zachary Hughes
12204,2,119.92999999999999,Bradley Jai
12205,2,51.269999999999996,Madison J Long
12206,2,5908.25,Sierra J Parker
12207,2,5875.55,Samuel J Hill
12208,2,5954.219999999999,Dominique A Sanchez
12209,2,5908.25,Mindy Jai
12210,3,6825.4496,Alan A He
12211,2,5908.25,Victor C Romero
12212,2,5898.26,Shawna J Xie
12213,2,4419.0581999999995,Alejandro Lal
12214,3,6803.9182,Julie H Raje
12215,3,6890.729600000001,Karla T She
12216,3,6955.4096,Gerald Rodriguez
12217,2,5873.26,Kyle Roberts
12218,2,4472.3696,Mitchell J Xu
12219,2,5967.23,Kurt Nara
12220,2,5950.23,Virginia C Sara
12221,2,5968.25,Brandi Ruiz
12222,3,6909.0982,Jenny K Xu
12223,1,34.99,Felicia Vazquez
12224,1,84.98,Tristan Henderson
12225,2,4381.3896,Kathleen G Ortega
12226,2,4368.0581999999995,Faith A Ward
12227,1,43.98,Kelsey W Raje
12228,2,4401.399600000001,Mayra D Martinez
12229,2,4415.6796,Kari Gomez
12230,2,4401.0581999999995,Wesley Zheng
12231,2,4354.0782,Isabelle C Patterson
12232,2,4376.399600000001,Sean E Hernandez
12233,1,34.99,Jerry D Yuan
12234,1,34.99,Clarence L Zeng
12235,2,62.760000000000005,Donna Rai
12236,1,34.99,Kendra H Gill
12237,2,4470.3896,Ruth Madan
12238,1,34.99,Monica Raman
12239,3,6901.4196,Alberto Ramos
12240,2,3964.9799999999996,Clayton D Sharma
12241,2,3989.46,Kristine Sandberg
12242,2,3948.97,Gilbert Liang
12243,2,3914.9799999999996,Kristy Rubio
12244,2,114.96000000000001,Amy C Huang
12245,2,3967.2599999999998,Francisco L Gonzalez
12246,2,3947.25,Shawn Luo
12247,2,77.27000000000001,Brandy Raman
12248,2,3939.9799999999996,Devin L Taylor
12249,2,114.96000000000001,Jessie A Cai
12250,2,3964.9799999999996,Andrea Collins
12251,2,3924.97,Troy M Suri
12252,2,3938.95,Omar L Liu
12253,2,4066.93,Jenny L Sun
12254,2,5968.23,Calvin Deng
12255,2,5883.25,Robyn M Alvarez
12256,2,5953.25,Wendy Ramos
12257,1,49.99,Ross K Ruiz
12258,1,49.99,Jamie Li
12259,2,86.75,Cindy R Madan
12260,2,241.76,Melinda Romero
12261,2,5973.24,Kaitlin Sanchez
12262,2,119.44999999999999,Morgan J Sanchez
12263,3,6829.3796,Emmanuel T Garcia
12264,3,5662.8982,Bruce Ashe
12265,2,5964.219999999999,Alan Guo
12266,2,4401.399600000001,Tiffany Lin
12267,2,5873.26,Clifford Garcia
12268,1,49.99,Edwin Shan
12269,1,43.98,Warren F Zheng
12270,2,4454.5682,Ebony Ramos
12271,3,5683.1796,Tyrone C Hernandez
12272,3,5139.729600000001,Justin M Alexander
12273,1,49.99,Nelson M Carlson
12274,1,34.99,Javier R Torres
12275,2,4435.3796,Adriana Madan
12276,2,4416.3796,Alisha Shan
12277,3,5666.5196000000005,Beth A Ortega
12278,1,49.99,Meredith Johnsen
12279,2,5974.23,Mathew Suarez
12280,2,5923.23,Theresa H Alvarez
12281,3,5169.358200000001,Janelle Sanchez
12282,3,5111.4382,Nicolas S Tang
12283,3,5582.9082,Todd C Zeng
12284,3,5625.2496,Cristina J Beck
12285,2,5968.25,Bethany Chande
12286,3,5254.878199999999,Nathan M Jenkins
12287,3,5720.3682,Andre E Arun
12288,2,147.96,Sara A Brooks
12289,3,5645.8582,Joseph T Taylor
12290,2,5873.26,Kaylee Morris
12291,4,8067.899600000001,Johnathan E Suri
12292,3,5027.8582,Nicolas R Kumar
12293,2,86.75999999999999,Tammy A Garcia
12294,2,75.48,Shane L Kovar
12295,4,174.17,Dwayne Gomez
12296,5,13164.64,Francisco A Sara
12297,4,8022.5782,Felicia Blanco
12298,4,8053.4096,Crystal Zeng
12299,3,4977.3596,Walter G Serrano
12300,5,13242.7,Adriana L Gonzalez
12301,5,13295.380000000001,Nichole Nara
12302,4,8091.8896,Kevin Coleman
12303,2,84.47,Kristi Alvarez
12304,2,123.44999999999999,Alejandro A Zhou
12305,3,4940.3896,Xavier Bailey
12306,2,74.97,Logan A Parker
12307,5,13173.19,Brad She
12308,5,13269.27,Margaret He
12309,2,102.26,Omar R Raje
12310,2,103.96000000000001,Stacy Munoz
12311,2,116.43,Stanley E Weber
12312,1,34.99,Jake Zhao
12313,1,43.98,Jaime Chande
12314,4,7997.9196,Jill J Suarez
12315,3,6803.128199999999,Ann S Rodriguez
12316,3,6799.4496,Alejandro K Luo
12317,3,6823.4196,Carl A She
12318,3,6808.1482,Kristina Schmidt
12319,2,79.47,Shannon D Ye
12320,2,77.96000000000001,Cheryl A Alvarez
12321,5,13215.650000000001,Rosa K Hu
12322,1,49.99,Kari V Mehta
12323,4,10836.9,Lawrence S Alonso
12324,2,66.25999999999999,Dale Lal
12325,2,132.95,Gloria A Martin
12326,2,63.980000000000004,Glenn A Zhou
12327,2,13.98,Edwin W Liang
12328,3,6792.108200000001,Eugene Zhao
12329,2,118.96000000000001,Bonnie Shan
12330,4,7933.4096,Preston M Raman
12331,1,49.99,Meagan J Chandra
12332,4,10789.529999999999,Andres A Nara
12333,4,10829.22,Terrance V Rodriguez
12334,2,94.21000000000001,Roy Jimenez
12335,3,6912.5982,Francisco W Ashe
12336,2,78.98,Wyatt Price
12337,3,8137.01,Dustin Goldstein
12338,3,8265.0,Monica G Vance
12339,3,6865.4596,Clayton Jai
12340,3,6752.1282,Stacy L Diaz
12341,3,6840.6182,Katie P Kumar
12342,3,6838.1182,Morgan L Young
12343,3,5567.928199999999,Gloria Ruiz
12344,3,68.7,Dominique Perez
12345,3,68.7,Alison J Raje
12346,3,6864.4596,Wesley Gao
12347,3,6839.1182,Summer D Madan
12348,3,6906.0882,Jimmy D Vazquez
12349,3,6772.138199999999,Lacey W Yuan
12350,3,6791.7496,Logan Hernandez
12351,3,185.94,Cara Zhang
12352,3,274.24,Ramon D Zhang
12353,3,6765.4596,Joe Ramos
12354,3,6797.128199999999,Lance C Ortega
12355,3,6818.108200000001,Monique C Ortega
12356,3,6810.128199999999,Julia L Wood
12357,3,117.94,Susan C Lu
12358,3,6787.7596,Lacey T Raje
12359,3,95.74,Veronica R Raman
12360,3,6750.479600000001,Mario J Goel
12361,3,217.46,Dana C Diaz
12362,2,5904.23,Thomas Harrison
12363,4,273.9,Kayla D Thompson
12364,2,5898.26,Erin Rogers
12365,2,53.97,Alex C Evans
12366,2,88.96000000000001,Stephanie R Cox
12367,2,160.45,Trinity L Townsend
12368,1,34.99,Rodney L Rubio
12369,3,94.22999999999999,Terrence Lal
12370,3,61.53,Preston Perez
12371,3,214.04000000000002,Stefanie Subram
12372,3,99.03,Darren Prasad
12373,2,5937.73,Isaac G Gray
12374,1,34.99,Marie Kapoor
12375,1,43.98,Jarrod Raman
12376,2,75.47,Holly E Perez
12377,1,49.99,Christopher Miller
12378,2,4366.4096,Brianna P Sanchez
12379,1,49.99,Bridget E Chande
12380,3,5570.2182,Omar C Yuan
12381,3,5161.729600000001,Johnny G Lal
12382,3,5606.259599999999,Tamara Chen
12383,2,5898.26,Albert M Gomez
